	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	1.590000033378601	1.2599999904632568	3.8313727409362794	3.8337103454589845
2	3.3399999141693115	3.4200000762939453	3.830237791061401	3.833971375274658
3	5.320000171661377	5.28000020980835	3.8054072654724123	3.8141648132324217
4	3.4000000953674316	3.5399999618530273	3.7925932067871093	3.788812484741211
5	10.720000267028809	10.550000190734863	3.7242256591796874	3.735571671676636
6	9.489999771118164	9.630000114440918	3.6261220142364503	3.638073742675781
7	13.75	14.270000457763672	3.546152879714966	3.5377545406341553
8	14.649999618530273	14.649999618530273	3.4432448738098143	3.4390835514068603
9	21.059999465942383	21.170000076293945	3.3220004665374754	3.324913963699341
10	22.6200008392334	22.719999313354492	3.2380387638092043	3.2418147006988525
11	24.579999923706055	23.989999771118164	3.1344990844726563	3.1483343490600584
12	30.959999084472656	29.3700008392334	2.979738946151733	3.005626704788208
13	34.459999084472656	35.029998779296875	2.8730273204803467	2.873684404373169
14	38.220001220703125	37.20000076293945	2.7444525089263916	2.76084222946167
15	38.869998931884766	37.58000183105469	2.6305861461639406	2.6545603820800783
16	40.83000183105469	39.68000030517578	2.546360126876831	2.5750435340881346
17	43.29999923706055	42.75	2.4685052665710447	2.462492350769043
18	41.279998779296875	40.61000061035156	2.428889868736267	2.4514191696166994
19	43.84000015258789	43.119998931884766	2.3789789180755614	2.384843593597412
20	43.88999938964844	42.11000061035156	2.3624285064697266	2.3969944183349607
21	44.939998626708984	44.66999816894531	2.3121471328735352	2.3252090629577635
22	45.529998779296875	45.86000061035156	2.2869079021453858	2.2820393703460695
23	46.529998779296875	47.7400016784668	2.253680126571655	2.2311438270568846
24	47.31999969482422	47.959999084472656	2.223352735519409	2.198352763366699
25	47.52000045776367	46.7400016784668	2.202795143890381	2.2191291793823242
26	47.279998779296875	47.310001373291016	2.179371314239502	2.1733685108184813
27	49.189998626708984	49.11000061035156	2.1615423095703123	2.1519396457672118
28	49.040000915527344	48.790000915527344	2.1314370994567873	2.1460544162750246
29	49.5	49.349998474121094	2.1234073667526245	2.1502555278778077
30	49.38999938964844	50.16999816894531	2.1268966552734376	2.137153834915161
31	49.439998626708984	49.93000030517578	2.128622599029541	2.1308777923583984
