	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	5.119999885559082	4.820000171661377	3.7854366161346436	3.782422473144531
2	10.90999984741211	10.770000457763672	4.101039280700683	4.079474808883667
3	16.280000686645508	15.479999542236328	3.4982881580352783	3.5282747425079344
4	16.190000534057617	17.079999923706055	3.371105344390869	3.3496535320281984
5	17.270000457763672	17.510000228881836	3.2538559619903564	3.2373946998596193
6	22.09000015258789	22.610000610351562	3.206410205078125	3.1610030326843264
7	29.420000076293945	28.729999542236328	3.1601256446838377	3.1875295391082763
8	27.1200008392334	28.06999969482422	2.9149284145355225	2.879122427368164
9	35.11000061035156	34.41999816894531	2.6816845180511475	2.719521496963501
10	33.939998626708984	33.18000030517578	2.6394126682281494	2.643922728729248
11	41.290000915527344	41.33000183105469	2.4480420639038085	2.455881374359131
12	43.83000183105469	43.939998626708984	2.3831827198028566	2.3907643508911134
13	42.68000030517578	42.7400016784668	2.3442637844085694	2.349943995666504
14	44.560001373291016	44.380001068115234	2.29329617805481	2.3117711334228517
15	42.29999923706055	41.79999923706055	2.3565634212493896	2.3900708187103272
16	44.70000076293945	45.43000030517578	2.3433369415283205	2.312844205856323
17	42.04999923706055	42.52000045776367	2.304125556564331	2.322077885437012
18	46.68000030517578	45.529998779296875	2.22844549369812	2.239322939682007
19	46.130001068115234	46.380001068115234	2.2366688426971435	2.2276533798217772
20	45.060001373291016	44.779998779296875	2.217422188949585	2.263594443130493
21	46.81999969482422	47.130001068115234	2.198431201171875	2.1830170883178712
22	47.33000183105469	48.0099983215332	2.17063344707489	2.1663034729003905
23	48.099998474121094	48.939998626708984	2.1500605981826784	2.1281148983001708
24	48.58000183105469	47.790000915527344	2.124222658538818	2.143622821044922
25	47.84000015258789	49.13999938964844	2.155133840942383	2.119406100273132
26	48.31999969482422	47.790000915527344	2.1545324466705322	2.169921831893921
27	48.560001373291016	48.0099983215332	2.1322867614746093	2.136606544494629
28	47.93000030517578	48.83000183105469	2.1559989200592042	2.149013334655762
29	47.619998931884766	47.63999938964844	2.1432291105270385	2.1545075469970705
30	49.849998474121094	49.209999084472656	2.125390826034546	2.121347875213623
31	49.939998626708984	48.61000061035156	2.1069682878494262	2.136513084411621
