	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	21.549999237060547	21.479999542236328	2.500695751876831	2.4934265491485594
2	46.540000915527344	45.68000030517578	1.441147678642273	1.458731346321106
3	39.60200119018555	38.900001525878906	2.148428553543091	2.17969592628479
4	51.72999954223633	50.189998626708984	1.4765025982284545	1.5489394592285157
5	47.50199890136719	46.02000045776367	1.5811037265777588	1.6466076417922975
6	42.5359992980957	41.16999816894531	1.6991644703674316	1.7735518310546876
7	50.65999984741211	48.56999969482422	1.5989565826416015	1.688865888786316
8	67.5780029296875	63.380001068115234	0.9176136013221741	1.0419024629592895
9	59.0880012512207	54.540000915527344	1.1483857949066163	1.2933198682785034
10	60.31399917602539	56.119998931884766	1.1337115975952148	1.2819795114517212
11	70.08599853515625	64.88999938964844	0.8509430088043213	1.008590257358551
12	57.46799850463867	52.81999969482422	1.1715440651321412	1.3414314294815064
13	56.75400161743164	53.189998626708984	1.2281729134750365	1.396291121673584
14	68.6259994506836	62.9900016784668	0.8635841555976868	1.0475404531478882
15	74.3499984741211	67.69999694824219	0.7353708777618408	0.9328666890144348
16	71.7760009765625	65.86000061035156	0.7899532679367065	0.9760305675506592
17	71.02799987792969	63.790000915527344	0.8276839881896972	1.0412576278686523
18	66.45999908447266	60.97999954223633	0.9226118151473999	1.1120995115280152
19	72.68199920654297	65.12000274658203	0.7699964050102234	0.9799694123268128
20	73.83399963378906	66.44000244140625	0.7397756666564942	0.945775716495514
21	73.09600067138672	66.38999938964844	0.7529185183525086	0.9532055538177491
