	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	9.819999694824219	10.0	2.302584675216675	2.3025763576507567
2	13.109999656677246	13.359999656677246	2.297567010498047	2.297395067214966
3	14.59000015258789	14.670000076293945	2.258284487915039	2.2587625278472903
4	15.779999732971191	15.84000015258789	2.239580305480957	2.242081593322754
5	20.020000457763672	21.010000228881836	2.2166966938018797	2.2143609046936037
6	24.690000534057617	24.670000076293945	2.1167768939971925	2.116072555923462
7	20.239999771118164	20.770000457763672	2.177537487411499	2.1747682750701904
8	23.610000610351562	24.100000381469727	2.0829653881073	2.0787006942749024
9	24.670000076293945	24.700000762939453	2.072364666748047	2.0677987648010254
10	25.09000015258789	24.829999923706055	2.0572279621124268	2.0603087619781495
11	25.809999465942383	26.200000762939453	2.001503885269165	1.9967611743927003
12	32.150001525878906	32.310001373291016	1.919687395095825	1.9155673942565918
13	29.06999969482422	29.700000762939453	1.945060604095459	1.9321278564453126
14	32.189998626708984	33.02000045776367	1.8571040658950806	1.8489079219818114
15	34.54999923706055	34.16999816894531	1.870349542236328	1.8607559057235719
16	35.58000183105469	35.52000045776367	1.773545463180542	1.7664465503692628
17	34.41999816894531	34.90999984741211	1.8715463554382323	1.867334251022339
18	35.869998931884766	36.77000045776367	1.770907361984253	1.7642381637573241
19	37.79999923706055	37.34000015258789	1.6753437377929687	1.6768055448532104
20	37.90999984741211	37.40999984741211	1.7613000652313233	1.760269716644287
21	39.099998474121094	39.380001068115234	1.551902182006836	1.5526722160339355
22	41.34000015258789	40.2599983215332	1.5210833114624023	1.5361189176559449
23	43.29999923706055	42.220001220703125	1.4826801099777223	1.4899439765930176
24	41.63999938964844	41.22999954223633	1.4815342470169068	1.4863518730163574
25	44.16999816894531	43.599998474121094	1.4727621942520142	1.4867566034317017
26	43.77000045776367	43.04999923706055	1.5104376996994018	1.5214125450134277
27	40.36000061035156	40.689998626708984	1.5214703308105468	1.515480521965027
28	41.72999954223633	42.540000915527344	1.496604877090454	1.4962185651779174
29	46.20000076293945	45.97999954223633	1.4269964546203613	1.426457600593567
30	46.97999954223633	46.869998931884766	1.3913343479156495	1.4032326473236083
31	44.83000183105469	44.630001068115234	1.4436831043243408	1.4478103232383728
32	44.38999938964844	45.09000015258789	1.436360475540161	1.434087015724182
33	47.08000183105469	46.65999984741211	1.383695463180542	1.387988395690918
34	43.40999984741211	44.400001525878906	1.4621175075531005	1.4520616956710815
35	44.65999984741211	44.939998626708984	1.4213938865661622	1.4237628065109253
36	44.4900016784668	44.18000030517578	1.4201520975112916	1.4384536708831788
37	45.7400016784668	44.90999984741211	1.4108579153060914	1.4338635885238646
38	45.34000015258789	46.2599983215332	1.3953526992797851	1.4020097772598266
39	44.43000030517578	44.58000183105469	1.4254598428726197	1.4279416717529296
40	42.540000915527344	43.27000045776367	1.5603767902374268	1.5575599784851075
41	49.84000015258789	49.43000030517578	1.3318996057510375	1.327908045387268
42	51.619998931884766	50.869998931884766	1.267188151550293	1.2949056308746338
43	52.95000076293945	51.4900016784668	1.256362283706665	1.2807187756538392
44	52.650001525878906	52.22999954223633	1.2615144899368287	1.2748037879943848
45	51.0	51.4900016784668	1.2811508029937744	1.2914751996040343
46	52.16999816894531	51.939998626708984	1.2774550504684448	1.2791112363815307
47	52.22999954223633	52.650001525878906	1.2659798931121826	1.265395519065857
48	53.4900016784668	52.40999984741211	1.249273136138916	1.2637875659942628
49	52.0	51.869998931884766	1.2610816293716431	1.2692748859405518
50	48.90999984741211	48.5099983215332	1.341539323425293	1.359772996902466
51	48.029998779296875	47.79999923706055	1.3594827857971192	1.3728774324417115
52	54.29999923706055	53.63999938964844	1.2269271331787108	1.2434834636688232
53	53.16999816894531	52.31999969482422	1.2502743173599242	1.263930280685425
54	52.459999084472656	51.43000030517578	1.2790191732406617	1.2909146825790405
55	53.43000030517578	53.18000030517578	1.2448933061599732	1.248369688796997
56	52.470001220703125	51.650001525878906	1.2743914255142212	1.2868241468429567
57	51.02000045776367	49.66999816894531	1.3268724950790405	1.341041305541992
58	51.709999084472656	51.790000915527344	1.2732073957443237	1.2743294264793397
59	53.56999969482422	52.849998474121094	1.249040538215637	1.276234722518921
60	51.130001068115234	50.380001068115234	1.2782372119903564	1.303727040863037
61	51.040000915527344	50.380001068115234	1.2958001737594604	1.3037270263671874
