	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	23.4060001373291	23.1200008392334	2.19368601020813	2.1892341262817383
2	29.673999786376953	29.579999923706055	2.3987808768844605	2.402540085220337
3	50.625999450683594	49.83000183105469	1.3496592101669311	1.375016975212097
4	57.53799819946289	55.81999969482422	1.156114765548706	1.2019107713699342
5	62.20199966430664	59.38999938964844	1.0534835216140748	1.1182531562805176
6	61.94200134277344	58.72999954223633	1.0849937371826173	1.170335172843933
7	62.066001892089844	59.459999084472656	1.0602371649932862	1.1439101305007935
8	65.73200225830078	62.38999938964844	0.9545641677856446	1.0411545272827147
9	66.55400085449219	62.52000045776367	0.9368851970863342	1.0396590013504028
10	67.26399993896484	63.310001373291016	0.9318810472679138	1.033189098739624
11	61.374000549316406	58.529998779296875	1.0536228322029113	1.1582512794494628
