	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	11.5600004196167	11.550000190734863	2.5277751079559327	2.502165187072754
2	22.770000457763672	23.100000381469727	3.337751280975342	3.31133600730896
3	14.520000457763672	14.90999984741211	3.377110350036621	3.3547039974212645
4	25.5	25.440000534057617	2.3687581966400146	2.3896214534759523
5	26.610000610351562	26.860000610351562	2.028574309158325	2.0310949359893797
6	23.010000228881836	23.3700008392334	2.1889993019104006	2.179053305435181
7	30.020000457763672	30.93000030517578	2.0486964797973632	2.038016595458984
8	25.8700008392334	25.899999618530273	2.1543892921447756	2.15954359703064
9	24.559999465942383	25.389999389648438	2.2315223724365234	2.2274475845336914
10	28.959999084472656	29.6200008392334	2.0954983631134034	2.0750812980651854
11	21.899999618530273	22.079999923706055	2.345298532104492	2.3256239105224608
12	31.989999771118164	31.81999969482422	2.326537152481079	2.3262299270629883
13	23.309999465942383	24.030000686645508	2.3405478538513185	2.3319012073516845
14	34.209999084472656	34.45000076293945	1.8084000722885132	1.7858681606292726
15	33.22999954223633	32.38999938964844	1.87155601978302	1.8795777786254884
16	40.650001525878906	41.459999084472656	1.6563530338287353	1.6406012767791749
17	37.810001373291016	36.77000045776367	1.759730980682373	1.756257798576355
18	42.36000061035156	43.189998626708984	1.6224047599792482	1.599846799850464
19	41.59000015258789	42.540000915527344	1.6092796642303466	1.6002314441680907
20	40.63999938964844	40.650001525878906	1.6473620958328248	1.6376029945373536
21	40.529998779296875	40.22999954223633	1.6498115602493286	1.6353803495407104
22	43.86000061035156	43.68000030517578	1.5843790281295775	1.582637232017517
23	41.099998474121094	40.470001220703125	1.6116629705429077	1.6099222925186156
24	42.70000076293945	43.029998779296875	1.593385079574585	1.591315874671936
25	39.04999923706055	39.439998626708984	1.6564957500457764	1.6581391119003297
26	42.150001525878906	42.4900016784668	1.6226061109542846	1.6187434803009033
27	40.65999984741211	40.88999938964844	1.6126066511154176	1.6171351707458497
28	40.310001373291016	40.08000183105469	1.6180575729370117	1.6170828674316406
29	39.16999816894531	39.04999923706055	1.6454825260162353	1.6327358682632447
30	45.75	44.540000915527344	1.5684894283294677	1.5692781942367553
31	39.86000061035156	39.130001068115234	1.6319220951080322	1.639912000274658
32	45.27000045776367	44.08000183105469	1.5487754648208618	1.5615039840698242
33	39.630001068115234	39.13999938964844	1.6256957309722901	1.6236559242248536
34	46.65999984741211	45.959999084472656	1.503680528450012	1.5073539426803588
35	46.560001373291016	45.9900016784668	1.5318290309906006	1.53198428440094
36	43.97999954223633	43.619998931884766	1.579142565536499	1.579499300956726
37	45.65999984741211	44.91999816894531	1.544831361579895	1.5567112255096436
38	43.209999084472656	43.470001220703125	1.583207710647583	1.59867534160614
39	41.380001068115234	41.63999938964844	1.6145875192642212	1.6084202899932862
40	44.470001220703125	44.06999969482422	1.574409076499939	1.5765058610916138
41	44.77000045776367	45.029998779296875	1.5592971389770507	1.5698036367416381
42	43.84000015258789	44.56999969482422	1.5859620447158813	1.5826596506118775
43	45.849998474121094	45.11000061035156	1.5677510429382324	1.5770952928543092
44	47.59000015258789	47.209999084472656	1.5348163053512573	1.5418691358566283
45	48.45000076293945	47.349998474121094	1.5348009313583375	1.5449260606765747
46	46.459999084472656	45.61000061035156	1.543508971786499	1.5415915521621704
47	47.650001525878906	47.189998626708984	1.5258224094390869	1.5295746612548828
48	47.20000076293945	47.650001525878906	1.5210350553512573	1.532507272338867
49	47.59000015258789	47.34000015258789	1.513650642967224	1.5270791809082032
50	47.619998931884766	47.619998931884766	1.520273839187622	1.5140275999069215
51	48.040000915527344	47.84000015258789	1.5130513841629027	1.5165811487197876
