	Train acc	Test acc	Train loss	Test loss
0	0.0	0.0	0.0	0.0
1	4.860000133514404	4.880000114440918	3.85013399848938	3.850151209640503
2	5.369999885559082	5.199999809265137	3.7509323204040528	3.7567578590393067
3	9.300000190734863	8.770000457763672	3.6317738800048827	3.6400093700408935
4	14.770000457763672	14.300000190734863	3.5293457649230957	3.5369510276794434
5	19.3700008392334	19.010000228881836	3.2468579200744627	3.2552142978668215
6	21.0	20.559999465942383	3.166313624572754	3.164652491378784
7	23.59000015258789	22.3799991607666	3.000017468261719	3.021847819519043
8	26.299999237060547	25.670000076293945	2.9471204242706297	2.973960486984253
9	28.280000686645508	27.18000030517578	2.849173895263672	2.86893385925293
10	27.030000686645508	26.969999313354492	2.7585942565917967	2.76003872756958
11	33.84000015258789	33.869998931884766	2.5977119159698487	2.614276081085205
12	33.959999084472656	34.04999923706055	2.535099666213989	2.5412363212585447
13	37.16999816894531	37.470001220703125	2.5336586223602295	2.5359121227264403
14	37.619998931884766	37.25	2.4979092407226564	2.5019917060852053
15	39.939998626708984	39.900001525878906	2.462724681854248	2.4530892883300783
16	39.790000915527344	39.599998474121094	2.5134475505828857	2.5246181079864503
17	36.59000015258789	35.88999938964844	2.52464213180542	2.516456056213379
18	38.380001068115234	38.970001220703125	2.4788113494873047	2.4635111331939696
19	40.970001220703125	39.70000076293945	2.4067611763000487	2.4209729965209963
20	37.439998626708984	37.20000076293945	2.443570191192627	2.444881468582153
21	38.630001068115234	38.810001373291016	2.4187932674407957	2.403952584838867
22	41.02000045776367	41.16999816894531	2.3810683879852297	2.383549739074707
23	42.119998931884766	41.88999938964844	2.3726358489990234	2.3723470432281495
24	42.529998779296875	42.7599983215332	2.3672963249206544	2.371592352294922
25	44.369998931884766	43.2400016784668	2.3204659675598145	2.346390621948242
26	44.43000030517578	44.540000915527344	2.350617860031128	2.342095962524414
27	44.630001068115234	44.58000183105469	2.3400869201660157	2.3446055263519288
28	45.65999984741211	45.099998474121094	2.3273075637817384	2.3240360607147217
29	46.77000045776367	45.36000061035156	2.316816608810425	2.313793801498413
30	45.779998779296875	45.84000015258789	2.3138687423706052	2.3260327892303465
31	45.77000045776367	46.09000015258789	2.3361352069854737	2.3222008338928224
